,id,text,category
282,1539321231622676480,"#dlord #digitallandlord  #crypto #blockchain # #cryptocurrency #blockchaintechnology #stablecoin
This is a very cool and innovative project. This project will be very useful in the world of crypto in the future. The idea is really good and it can really be achieved.",cryptocurrencies
283,1539321143936557056,"📚We need to educate people about Web3!

I See there’s great interest in web3 from people working in other fields! 

Therefore we should try to educate the masses with web3 concepts, but in the simplest possible ways!

 #blockchain #crypto #nft #community",cryptocurrencies
284,1539320607162376192,Digital Landlord is a really good opportunity. I have chosen and completely believe in this project. One of the most promising and successful projects to date!  #dlord #digitallandlord  #crypto #blockchain # #cryptocurrency #blockchaintechnology #stablecoin,cryptocurrencies
285,1539319109917110273,"Which #Crypto you #buying #NOW ??????
#crypto #bitcoin #cryptocurrency #blockchain #ethereum #btc #forex #trading #money #cryptonews #cryptotrading #bitcoinmining #cryptocurrencies #investing #eth #investment #bitcoinnews #bitcoins #nft #business #invest #entrepreneur #binance",cryptocurrencies
286,1539317031199195136,"1 Bitcoin ( #BTC )
Dollar: 21,162.13$ 

1 Bitcoin Cash ( #BCH )
Dollar: 1,20.03$ 

1 Ethereum ( #ETH )
Dollar: 1,144.83$ 

1 Ripple ( #XRP )
Dollar: 0.33145$ 

Date: 21 Jun 2022 18:26

#Bitcoin #Ethereum #cryptocurrency #crypto #altcoin #Blockchain #Ripple  #العملات_الرقمية",cryptocurrencies
288,1539316910927425538,"#dlord #digitallandlord  #crypto #blockchain # #cryptocurrency #blockchaintechnology #stablecoin 
great project with really cool ideas! this is a project that i always offer to friends and acquaintances, because i believe in the success of this project",cryptocurrencies
289,1539316908016607234,"#TIME is on fire 🔥 🔥🔥 
#Coinbase #Kucoin #Binance #crypto #DeFi #Blockchain #NFT #Altcoin #100xGem #Bitcoin #cryptotrading #internetdown #discorddown #alevelmaths",cryptocurrencies
290,1539316197153333248,"She's a 10 but she doesn't know about ICP 🚩🚩🚩
#trending #trend #meme #blockchain #icp #icpfamily #crypto #cryptocurrencies #Bitcoin #Ethereum",cryptocurrencies
291,1539314964657164288,"📢 Price Alert !!

👉🏻 #MNTL - 0.065122 USD
👉🏻 #OSMO - 0.773294 USD
👉🏻 #ATOM - 6.98 USD
👉🏻 #JUNO - 2.35 USD
👉🏻 #XPRT - 1.13 USD
👉🏻 #CMDX - 0.201587 USD

🔔 Retweet &amp; Follow for price alerts :)
#Crypto #Cosmos #DeFi #Blockchain",cryptocurrencies
292,1539314956792803330,Verge (XVG) went up 10.6 percent in the last 30 minutes on Binance. #XVG  #crypto #bitcoin #cryptocurrency #btc #ethereum #blockchain #eth #trading #altcoin #binance #cryptonews,cryptocurrencies
293,1539313711051153409,"1 Bitcoin ( #BTC )
Dollar: 21,162.13$ 

1 Bitcoin Cash ( #BCH )
Dollar: 1,20.03$ 

1 Ethereum ( #ETH )
Dollar: 1,144.83$ 

1 Ripple ( #XRP )
Dollar: 0.33145$ 

Date: 21 Jun 2022 18:26

#Bitcoin #Ethereum #cryptocurrency #crypto #altcoin #Blockchain #Ripple",cryptocurrencies
294,1539313381181517830,"#dlord #digitallandlord  #crypto  . #blockchain # #cryptocurrency #blockchaintechnology #stablecoin
The best specialists work and create confidence in this project for people. This project and the team has built a strong community with great potential.",cryptocurrencies
295,1539313182531264512,DLORD offers investors a unique opportunity to participate in a business model generating revenue globally from a portfolio of internet domains. #dlord #digitallandlord  #crypto #blockchain # #cryptocurrency #blockchaintechnology #stablecoin,cryptocurrencies
296,1539312889806192640,"It is a superb idea for the mission. There is already a demo version, which means the mission is progressing and the crew is energetic in work . #dlord #digitallandlord  #crypto #blockchain #cryptocurrency #blockchaintechnology #stablecoin",cryptocurrencies
297,1539312841894858752,"This project is gaining more attraction in the crypto community. Keep up the good work team.
#discas #dao #blockchain #crypto #privatesale",cryptocurrencies
298,1539312033908215808,"Digital Landlord great platform with a fantastic concept! I always provide these platforms to friends and acquaintances because I am certain in their success.
#dlord #digitallandlord  #crypto #blockchain #cryptocurrency #blockchaintechnology #stablecoin",cryptocurrencies
299,1539311541496909824,"Bitcoin Holds Steady Above $21K Amid Stock Gains
#NFTs #Crypto #Blockchain",cryptocurrencies
300,1539311538271420419,"Former SEC Lawyer Sees More Crypto Regulations After Celsius Network's Debacle
#NFTs #Crypto #Blockchain",cryptocurrencies
301,1539311419275063297,"Guys do you want to know the truth?

#Blockchain &amp; #crypto revolution haven't even started!

Just be patient with your investments and HODL.

It's easy to FUD and forecast the end of crypto in these bad times.

$QNT $ALBT $XRP #BTC",cryptocurrencies
302,1539310189567848450,Over half of all DLORD tokens issued will be sold on crypto exchanges and traded daily at market prices based on demand and supply. #dlord #digitallandlord  #crypto #blockchain # #cryptocurrency #blockchaintechnology #stablecoin,cryptocurrencies
303,1539310157384912902,Price of DLORD tokens is supported by two major factors: the total value of purchased domains and the amount of total tokens in circulation. #dlord #digitallandlord  #crypto #blockchain # #cryptocurrency #blockchaintechnology #stablecoin,cryptocurrencies
304,1539310091739930625,AS Roma Fan Token (ASR) went up 10.1 percent in the last 30 minutes on Binance. #ASR  #crypto #bitcoin #cryptocurrency #btc #ethereum #blockchain #eth #trading #altcoin #binance #cryptonews,cryptocurrencies
305,1539309706895716352,"IMMUTABILITY 
DECENTRALIZATION 
TRANSPARENCY
#DAO #crypto #blockchain #qvrse",cryptocurrencies
306,1539309529329848320,KYC  process to access main wallet is a breeze on DEXA Messenger 👌#digitalpayments #dexacoin #social #crypto #blockchain #…,cryptocurrencies
307,1539309133312118784,"#dlord #digitallandlord  #crypto #blockchain # #cryptocurrency #blockchaintechnology #stablecoin 
good investors are always trying to find good projects. which helps him to make Smart Money in a low risk way. i believe this project has that Quality",cryptocurrencies
308,1539308814435876864,This is Wonderful project with cool plan. This project completing every step according their plan. This project deserve your attention.  #dlord #digitallandlord  #crypto #blockchain # #cryptocurrency #blockchaintechnology #stablecoin,cryptocurrencies
309,1539307375609270272,"Uniswap generated more daily fees than Ethereum!

$4.3 million in fees compared to Ethereum's $3.3 million.

All fees go to liquidity providers. 

DeFi continues to work even during this volatile period.

There’s always a bull market somewhere. 😀

#blockchain #crypto #web3",cryptocurrencies
310,1539307271498235904,"#dlord #digitallandlord #crypto #blockchain # #cryptocurrency #blockchaintechnology #stablecoin
The best platform and concept. Great future and very experienced team always working behind this project. This is a really excellent project on cryptocurrency world.",cryptocurrencies
311,1539307166662017024,"【Our Logo】

Everyone’s dreams, all kinds of dreams, Taking Off like a rocket.

These are the wishes put in the logo.

#Crypto #Blockchain #ether #ethereum #bitcoin #cryptocurrency",cryptocurrencies
312,1539306292627529728,"BLOCKCHAIN SERIES

1.1. Essential Details of Blockchain 

10. Blockchain is a distributed ledger that is completely opened to anyone

#blockchain #Crypto",cryptocurrencies
313,1539306276693606400,"This project is really great and improving more day by day. I believe that this project has a great future because the team is very strong. 
#dlord #digitallandlord #crypto #blockchain #cryptocurrency #blockchaintechnology #stablecoin",cryptocurrencies
