,text,category,tag,topic_id
17731,"flsen rep stephanie murphy (d), a strong fundraiser who flipped a previously red district, reportedly plans to formally announce a challenge to sen marco rubio sometime in early june",politics,Economy,269
17732,tuesday's ruling in dallas opens the door to legal reckoning for the nra a group that has seen its political power fall significantly over the past few election cycles,politics,Miscelaneous Politics & Legislation,250
17733,"it would appear a miscommunication regarding the operations of a joint fundraising operation led to a violation that cost the wyoming gop $52,000 in fines to the fec",politics,Economy,431
17734,koch industries led the oil  gas industry for the first quarter of 2021: see koch industries full lobbying profile:,politics,Economy,51
17735,"corporate pacs may have cut off politicians, but the lobbyists who work for those corporations are still making contributions",politics,Economy,150
17736,nearly 58% of contributors to andrew yang's campaign for new york city mayor reside outside the five boroughs of new york city,politics,Economy,254
17737,"seeking to get back in the game, corporate pacs are revamping their donation policies but they are are hesitant to impose long term giving bans on all of the republican lawmakers who objected to the results of the 2020 election",politics,Economy,150
17738,loud no corporate pac pledges from ted cruz and josh hawley are the latest manifestations of the growing rift between corporate america and the republican party it historically supported,politics,Economy,150
17739,a good warning to be wary of scam pacs from,politics,Economy,-1
17740,a seemingly strange coalition of nonprofits are united as a case regarding nonprofit donor disclosure requirements heads to the supreme court the case could have lasting national impact on transparency darkmoney,politics,Economy,119
17741,"in just five short years, the nra has gone from spending $54 4 million on federal elections to facing the strong possibility of a complete dismantling",politics,Miscelaneous Politics & Legislation,250
17742,chinese foreign influence spending in the u s has skyrocketed sixfold over the past 4 years most of that spending was from state run media outlets,politics,International & Foreign Politics,-1
17743,elise stefanik's imminent rise to gop leadership represents a blow to more traditional conservative groups that find themselves unable to match trump's grip on the party,politics,Economy,132
17744,two texas representatives beth van duyne (r) and colin allred (d) top the list of total earmark dollars requested in fiscal 2022 spending bills,politics,Economy,183
17745,"in the new york city mayoral race, a union representing city hotel workers is, by means of a pac, planning a $2 million push on ads and outreach for candidate eric adams as well as comptroller hopeful corey johnson and a slate of city council contenders",politics,Economy,254
17746,"in her quest to elect more republican women to congress, rep elise stefanik ended up battling influential conservative groups in the 2020 primaries those groups, namely club for growth, are not happy with her imminent rise to leadership by",politics,Economy,132
17747,"jfcs can be a useful tool for candidates and their donors alike by creating a jfc, multiple entities (candidates, pacs, party committees ) can share fundraising costs  split profits they let a donor attend 1 event  write 1 big check learn more:",politics,Economy,-1
17748,"while the initial details of the investigation into rudy giuliani relate specially to ukraine, his troubles could snowball if federal investigators uncover evidence of alleged violations involving undisclosed work for other foreign entities",politics,International & Foreign Politics,133
17749,the new chief justice of the alaska supreme court is a third generation alaskan who worked on the trans alaska pipeline before embarking on a long legal career,politics,Miscelaneous Politics & Legislation,37
17750,"thanks to out of state donors making contributions through online fundraising conduits like , some 2022 senate races are already breaking fundraising records",politics,Economy,-1
17751,"business pacs give more to republicans than democrats, though the disparity between the two parties has narrowed since 2016 in 2020, business pacs gave $215 million to republican candidates and $163 million to democrats",politics,Economy,150
17752,republican senators are refusing pac money but are they committed to real reform when it comes to corporate cash?,politics,Economy,-1
17753,the fbi's raid puts rudy giuliani under heightened scrutiny over shadow lobbying for a myriad of foreign entities but never registering as a foreign agent under the foreign agents registration act,politics,International & Foreign Politics,133
17754,gun control interests have increased their spending on federal lobbying in 2021 amid both a resurgence of mass shootings and renewed hope for reform among activists,politics,Miscelaneous Politics & Legislation,250
17755,the for the people act heads to the senate as activist groups spend millions to boost its profile:,politics,Economy,-1
17756,no corporate pac pledges from  are the latest manifestations of the growing rift between corporate america and the republican party it historically supported by,politics,Economy,150
17757,want to know more about about political contributions? the advanced donor lookup tool has all itemized federal contributions going back to 1989,politics,Economy,-1
17758,with strong fundraising numbers and the backing of numerous gop leaders rep elise stefanik appears all but certain to replace rep liz cheney as the number 3 republican in the house,politics,Economy,132
17759,"darkmoney a group spent $128,000 this spring to campaign efforts that backed three colorado springs city council candidates the group did so without disclosing the sources of its funding",politics,Economy,119
17760,"a month after rep david valadao was one of 10 house republicans who voted to impeach president donald trump, his political action committee gave $1,000 to each of eight of his fellow gop members of congress who voted his way",politics,Economy,132
17761,"evidence suggests that the criminal investigation into rudy giuliani is honing in on his dealings in ukraine, including whether he violated the foreign agents registration act",politics,International & Foreign Politics,133
17762,"while still trailing spending by gunrights interests, guncontrol groups are spending more on federal lobbying in 2021 this uptick comes amid not only a resurgence of mass shootings, but with the hope that biden can achieve reform",politics,Miscelaneous Politics & Legislation,250
17763,"rep elise stefanik (r ny) emerged from trump's 1st impeachment trial as one of his most vocal defenders she's since seen her fundraising numbers skyrocket alongside her profile,  now appears poised to replace liz cheney as the no 3 house republican",politics,Economy,132
17764,"while initial details of the investigation into rudy giuliani relate specially to ukraine, his troubles could snowball if federal investigators uncover evidence of alleged violations involving undisclosed work for other foreign clients",politics,International & Foreign Politics,133
17765,"this week, the fec recommended that congress should ban campaigns from using pre checked boxes on fundraising pages that sign unwitting donors up for recurring donations they also called for a change in election law to stop pacs from defrauding donors",politics,Economy,-1
17766,"last week's search of giuliani's home suggests that the criminal investigation is honing in on his dealings in ukraine, including whether he violated the foreign agents registration act by",politics,International & Foreign Politics,133
17767,"gun control interests have increased their spending on federal lobbying in 2021 this uptick comes amid not only a resurgence of mass shootings, but with the hope that president biden can achieve reform",politics,Miscelaneous Politics & Legislation,250
17768,with strong fundraising numbers and the backing of numerous gop leaders (including trump) rep elise stefanik appears all but certain to replace rep liz cheney as the number 3 house republican,politics,Economy,132
17769,"lobbying spending totaled $886 million in the first three months of 2021, a slight increase from the $868 million spent in the first three months of donald trump's tenure much of that was focused on the american rescue plan and other relief measures",politics,Economy,51
17770,"as republicans compete to be the most pro trump candidate in the field, trump himself is staying out of the virginia governor's race, hesitant to back a loser",politics,Miscelaneous Politics & Legislation,71
17771,"thanks to out of state donors making online contributions, some 2022 senate races are already breaking fundraising records",politics,Economy,183
17772,"wyal faces a growing field of primary challengers thanks to her continued criticism of former president trump but if the field remains large and fractured, she may be able to forge a path back to washington by winning a plurality",politics,Miscelaneous Politics & Legislation,129
17773,"with trump no longer the president, the house oversight and reform committee believes it should be easier to obtain his financial records they argue scotus' separation of powers test for subpoenas seeking the president's personal info no longer applies",politics,Miscelaneous Politics & Legislation,426
17774,"since turning her star performance in the 1st trump impeachment into fundraising success, rep elise stefanik has become one of congress' best fundraisers ranking 13th among house gop this year that prowess is a qualifier for the leadership role she seeks",politics,Economy,132
17775,"charles schwab the business completely shuttered its corporate pac following the events of 1 6 charles schwab the man, however, made $780,000 worth of political contributions between january and march of this year, alongside his wife",politics,Economy,150
17776,"the aapi victory fund, a pac that mobilizes asian americans and pacific islanders for democratic candidates, plans to support andrew yang in the nyc mayoral race through fundraising and volunteers",politics,Economy,-1
17777,with strong fundraising numbers and the backing of numerous gop leaders (not to mention trump) appears poised to to replace as the no 3 house republican by,politics,Economy,132
17778,"at the state level, darkmoney is only poised to get darker at least 10 states have considered legislation this year to restrict requiring nonprofits to report on a confidential basis the names of donors",politics,Economy,119
17779,"darkmoney in arkansas, a newly signed bill bars state agencies and officials from implementing disclosure requirements on nonprofits that are more stringent, restrictive, or expansive than those already in force",politics,Economy,119
17780,"rep elise stefanik (r ny), who saw her profile ( fundraising) rise after her staunch defense of then president trump during his first impeachment, is lobbying her colleagues for support as she seeks to replace liz cheney as the no 3 in gop leadership",politics,Economy,132
17781,"turbocharged by donations from new york city's close knit corporate dealmaking community, mayoral candidate ray mcguire has amassed $7 4m in private funds, allowing him to eschew the city's public campaign financing program",politics,Economy,254
17782,"thanks to out of state donors making online contributions, some 2022 senate races are already breaking fundraising records despite lacking opponents, incumbent democrats in azsen gasen nhsen  nvsen have massive fundraising leads by",politics,Economy,-1
17783,"in the race for nyc mayor, 2,360 multi campaign donors have hedged their bets by giving to multiple democratic campaigns how they ranked that giving could provide some insight into how voters may end up ranking the candidates",politics,Economy,254
17784,"having seen favorite candidates fall short due to lack of money, the organization progressive maryland has formed the new era pac",politics,Economy,150
17785,"possibly as a sign of the ever increasing expense of elections, the dnc announced raising during $15 4 million during president joe biden's first 100 days in office the dnc raised $427,000 during obama's first 100 days and $4 7 million during trump's",politics,Economy,-1
17786,loopholes in mississippi campaign finance law allow 'zombie' campaigns to persist and keep the public in the dark,politics,Economy,119
17787,"ohsen a prominent political consulting firm is buying ads for both republican josh mandel's ohio senate campaign and a new pro mandel super pac while super pacs are required by law to operate independently, rules do allow a vendor to work for both",politics,Economy,221
17788,"following the money: analyzed more than 7,700 individual contributions of more than $200 made to every sitting lawmaker elected in 2020",politics,Economy,-1
17789,"use the advanced donor lookup tool to track federal political contributions from specific individuals or discover donors to federal candidates or groups narrowed by occupation employer, state or even zip code",politics,Economy,-1
17790,"now that campaign donation limits are legal in oregon, the specifics that lawmakers are negotiating in private would set much higher limits than voters have approved and allow a wider array of entities to continue pouring big money into state",politics,Economy,-1
17791,"andrew yang's mayoral run has been driven by tusk strategies, a lobbying firm with major corporate clients his top staff are all employees of the consultancy",politics,Economy,254
17792,"new from partnership for america's health care future, funded by hospitals, insurers and other business groups, is now the top single year colorado lobbying client for any year since 2011 and possibly ever",politics,Economy,51
17793,"national darkmoney org partnership for america's health care future action, which opposes medicare for all, has a new subsidiary working to oppose nevada's public option proposal they've recently made similar moves in colorado and connecticut",politics,Economy,35
17794,"the impact of covid 19 on a levels since 2020, and what it means for higher education in 2022 23",politics,Health & Politics,-1
17795,how covid 19 revealed the  of our economy,politics,Health & Politics,114
17796,earmarked funding: four reasons why we should not dictate where our charitable donations go,politics,Economy,515
17797,the ukraine war intensifies the dilemma facing monetary policymakers by simultaneously harming growth and exacerbating already high inflation,politics,International & Foreign Politics,4
17798,what does international law have to do with the war in ukraine?,politics,International & Foreign Politics,4
17799,"refugees and visas: while the uk is entrenched in its longstanding position that all refugees must be kept out, europe is now at a crossroads",politics,International & Foreign Politics,48
17800,"the judicialisation of politics: why do governments face more litigation, and why do they lose more often?",politics,Activism,69
17801,the progressive quandary: how to design an immigration policy that balances competing objectives,politics,International & Foreign Politics,48
17802,"did nato make a binding promise to refrain from eastward enlargement, only to make a clandestine volte face? a close reading of the historical records in both east and west shows that this claim is simply not true",politics,International & Foreign Politics,319
17803,"paul preston: from the role of international volunteers to debates about western intervention, there are many comparisons to be made between ukraine and the spanish civil war",politics,International & Foreign Politics,4
17804,"from the role of international volunteers to debates about western intervention, there are many comparisons to be made between ukraine and the spanish civil war",politics,International & Foreign Politics,4
17805,sanctions and the targeting of elite' interests: the effectiveness of targeting in the case of iran,politics,International & Foreign Politics,187
17806,who are putin's soldiers in ukraine? who are his police officers who punish protesters? liberal democracies often have little knowledge of the century long divisions in society that find their institutional reflection in the machinery of state repression,politics,International & Foreign Politics,4
17807,ukraine and the responsibility to protect: the consequences for the vulnerable (and the not yet vulnerable) should be front and centre of our reasoning,politics,International & Foreign Politics,4
17808,exposing the myth of western betrayal of russia over nato's eastern enlargement,politics,International & Foreign Politics,4
17809,the banality of complicity: the social origins of putin's war and repression,politics,International & Foreign Politics,-1
17810,the problem of tracing dirty money from russia: how illegal' are illicit' flows?,politics,International & Foreign Politics,-1
17811,"who are putin's soldiers in ukraine? who are his police officers who punish protesters? we often have little knowledge of the deep divisions in society that are reflected in the machinery of state repression, writes tomila lankina",politics,International & Foreign Politics,4
17812,russia's war against ukraine is not only a challenge to territorial borders it is putin's war to change europe's order,politics,International & Foreign Politics,4
17813,"russia's war against ukraine is not only a challenge to europe's territorial borders, writes kristina spohr it is a war that challenges the character and rules that have governed the international system since 1945",politics,International & Foreign Politics,4
17814,covid 19 and policies for care homes in the first wave of the pandemic: evidence from five european welfare states,politics,Health & Politics,-1
17815,ukraine russia crisis: europe needs to rethink its security arrangements along the lines of the helsinki accords rather than of classic geo political alliances like nato,politics,International & Foreign Politics,-1
17816,covid 19 interventions: what behavioural scientists should and should not be advising government on,politics,Health & Politics,114
17817,doing business: how countries gamed the world bank's business rankings,politics,International & Foreign Politics,-1
17818,"nationality and borders bill: many of the proposals will negatively affect children, not just those concerning them directly",politics,International & Foreign Politics,48
17819,conservative voters and those living in conservative constituencies appear more likely to be vaccinated than labour supporters,politics,Health & Politics,2
17820,"siva thambisetty reflects on the ongoing failure to increase countries' access to covid 19 vaccines, especially through the trips waiver proposal put forward in october 2020",politics,Health & Politics,2
17821,politicising and depoliticising covid 19: four narratives the government used to manage the balance between taking credit and apportioning blame,politics,Health & Politics,114
17822,why a resurgence of democracy around the world would greatly help in the battle against climate change,politics,Environment,53
17823,andy haldane has been given a golden opportunity to influence the so far ill defined levelling up agenda how can he make the most of it?,politics,Miscelaneous Politics & Legislation,39
17824,working prisoners are trapped in state mediated structures of exploitation using them only to fill brexit labour shortages is a bad idea,politics,International & Foreign Politics,135
17825,"education's biggest challenge is ensuring consistency in what is being done across the system, within each school, and within each classroom",politics,Miscelaneous Politics & Legislation,-1
17826,why do not they do something about it?' the  of doing nothing,politics,Miscelaneous Politics & Legislation,100
17827,votes at 16 in wales: both a historic event and a long term process that requires a commitment to supporting young people's democratic education,politics,Miscelaneous Politics & Legislation,88
17828,could the conservative party have more to gain by enfranchising younger voters,politics,Miscelaneous Politics & Legislation,88
17829,could the conservative party have more to gain by enfranchising younger voters?,politics,Miscelaneous Politics & Legislation,88
17830,"pupils lost a third of their expected learning during covid 19, with wales and scotland even further behind",politics,Health & Politics,235
17831,"pupils in england lost a third of their expected learning during covid 19, with wales and scotland even further behind",politics,Health & Politics,235
17832,discourse on behavioural science in times of covid 19: the two distinct and divisive perceptions that exist in the media and among the public,politics,Miscelaneous Politics & Legislation,-1
17833,how hypermasculine leadership may have affected early covid 19 policy responses,politics,Health & Politics,114
17834,the impact of covid 19 school disruption on learning outcomes: the 2001 foot and mouth disease experience gives reason for optimism,politics,Health & Politics,235
17835,five macroeconomic lessons covid 19 has taught us,politics,Health & Politics,114
17836,"the pm's approval ratings improved from a very low point when he introduced local vaccination programmes rather than when he introduced centralised approaches johnson should learn from this, and other developments, in offering more devolution",politics,Health & Politics,340
17837,"the cabinet office recently blocked publication of lord mountbatten's diaries this is not the first time when archives funded by the taxpayer have not been made available, the effect being that public knowledge of key constitutional events is limited",politics,Miscelaneous Politics & Legislation,426
17838,public perceptions of keir starmer's performance suggest he has yet to produce a clear narrative of both the covid 19 crisis and his leadership,politics,Health & Politics,114
17839,covid 19 and the mortality risks of different ethnic groups in england,politics,Health & Politics,-1
17840,"the task of governments is not simply to build back' better after covid 19, but to rebuild forward better, towards an inclusive model of economic growth",politics,Health & Politics,114
17841,the public are more likely to comply with covid 19 measures adopted in countries they believe handled the pandemic better than the uk,politics,Health & Politics,114
17842,covid 19 has made us more averse to both income and health inequalities,politics,Health & Politics,114
17843,declining confidence in electoral fairness from those on the losing side is a serious problem and it is getting worse,politics,Miscelaneous Politics & Legislation,74
17844,vaccines and patents: how self interest and artificial scarcity weaken human solidarity,politics,Health & Politics,2
17845,"while the conservatives are working with a tailwind in the red wall, in our blunder prone system the local elections remain unpredictable",politics,Miscelaneous Politics & Legislation,74
17846,school uniform costs are a source of financial and emotional stress for families living on a low income,politics,Miscelaneous Politics & Legislation,29
17847,the covid decade: the consequences of lost access to education at all levels will be felt for years to come,politics,Health & Politics,235
17848,why certain lifestyles and interests may have influenced covid 19 decision making more than others,politics,Health & Politics,-1
17849,the remotely representative house: why the commons should continue on a hybrid basis after covid 19,politics,Health & Politics,114
17850,disabled people and the impact of covid 19: tom shakespeare and colleagues outline four urgent messages for the government,politics,Health & Politics,-1
17851,"the standardisation process failed during the covid 19 exams fiasco, but so too did the policy process",politics,Health & Politics,-1
17852,disabled people and the impact of covid 19: four urgent messages for the government,politics,Health & Politics,-1
17853,"anneliese dodds: the three core elements of a better, more integrated health and economic response to covid 19",politics,Health & Politics,114
17854,mapping and addressing covid 19 regional inequalities using real time spending data,politics,Health & Politics,114
17855,uk city centres that have suffered the least from covid 19 face the toughest long term challenges,politics,Health & Politics,114
17856,"school closures: the legacy of the pandemic could be a long term decline in relative social mobility, driven by the scarring effects of earning and learning losses",politics,Health & Politics,235
17857,there is no evidence of a covid 19 baby boom in europe but there is of a bust,politics,Health & Politics,114
17858,what have we learned so far from the government's covid 19 policy?,politics,Health & Politics,-1
17859,the policy dynamics of covid 19: what science can and cannot do,politics,Health & Politics,-1
17860,"experts without expertise: how the ifs, nao, and obr are underutilized in british newspapers",politics,Miscelaneous Politics & Legislation,125
17861,the unevenness in the local economic impact of covid 19 presents a serious challenge to the government's levelling up' agenda,politics,Health & Politics,114
17862,schools and england's second lockdown: further closures would have adverse effects on children and a wider effect on family life,politics,Miscelaneous Politics & Legislation,-1
17863,the government's furlough scheme has almost certainly helped prevent a large rise in unemployment over covid 19 (so far),politics,Health & Politics,114
17864,"covid 19 can act as a catalyst for change in education, leading to different policy choices and a more stable system, better able to address the dilemmas that prolonged disruption",politics,Health & Politics,114
17865,the impact of covid 19 on education: three proposals to help develop a more resilient system,politics,Health & Politics,-1
17866,"rule of law and covid 19: the need for clarity, certainty, transparency and coordination",politics,Health & Politics,114
17867,speaking to hearts before minds? public health messages aligned with people's political intuitions may not increase vaccination uptake,politics,Health & Politics,2
17868,which constituencies receive the most asylum seekers? privatisation and the  of refugee dispersal in england,politics,International & Foreign Politics,48
17869,protecting the uk public against covid 19: what policy lessons can be learned from the experience of the blitz?,politics,Health & Politics,114
17870,economics at a crossroads (again): how to restore confidence in the profession after covid 19,politics,Health & Politics,114
17871,"to fully understand the effects of covid 19, we need to go beyond official poverty statistics currently used by the government doing so reveals an increasing depth of poverty, as well as considerable changes in those most affected by it",politics,Health & Politics,114
17872,the depth and profile of uk poverty has changed considerably official statistics must start capturing this reality amidst covid 19,politics,Health & Politics,114
17873,"the covid generation: the realistic employment rate for those aged 18 24 dropped by 34 percentage points between february and april, and then only recovered on the easing of lockdown to be at 47%",politics,Health & Politics,114
17874,the economic recovery from covid 19 will require an expectation that we must be willing to pay a little more and wait a little longer to get a little less than we have become accustomed to,politics,Health & Politics,114
17875,care home visits: another area of confusion surrounding the uk's covid 19 response,politics,Health & Politics,-1
17876,how has covid 19 changed lobbying activity across europe?,politics,Health & Politics,114
17877,mining public opinion: why unsuccessful online petitions should not be ignored,politics,Activism,325
17878,"the uk labour market and covid 19: how to measure excess, where to look for it, and what it shows",politics,Health & Politics,114
17879,the delayed publication of the russia report demonstrates why reform is needed to preserve the intelligence and security committee's independence,politics,International & Foreign Politics,-1
17880,covid 19 and low income families: why the chancellor's eat out to help out' offer is hard to stomach,politics,Health & Politics,114
17881,eight provisional lessons from britain's handling of covid 19,politics,Health & Politics,114
17882,sir richard mottram oultines eight provisional lessons from britain's handling of covid 19,politics,Health & Politics,114
17883,a looming credibility crisis? assessing the eu's role as a peacebuilding power after covid 19,politics,Health & Politics,114
17884,the future of  after covid 19: four trends that are already discernible,politics,Miscelaneous Politics & Legislation,52
17885,"the uk state after covid 19: britain needs a system of government which is holistic, anticipatory, and intelligent",politics,Health & Politics,114
17886,blacklivesmatter: what difference might covid 19 make to the cause?,politics,Miscelaneous Politics & Legislation,52
17887,"public compliance and covid 19: did cummings damage the fight against the virus, or become a useful anti role model?",politics,Health & Politics,-1
17888,what will a covid 19 public inquiry look like and what might it conclude?,politics,Miscelaneous Politics & Legislation,-1
17889,direct cash transfers to households: the bank of england's response to covid 19 and the end of orthodoxy,politics,Health & Politics,114
17890,no recourse to public funds: more than a quick fix needed for immigration rules,politics,International & Foreign Politics,48
17891,back of the queue: self employed workers during and after the covid 19 crisis,politics,Health & Politics,114
17892,bringing in the experts: blame deflection and the covid 19 crisis,politics,Health & Politics,114
17893,the multiple and profound constitutional implications of covid 19,politics,Health & Politics,114
17894,"economic democracy: we must restructure the economy, not return it to its pre covid 19 state",politics,Health & Politics,114
17895,how effectively have governments responded to covid 19 so far?,politics,Health & Politics,114
17896,how effectively have governments responded to covid 19 so far? new research provides further evidence of a strong relationship between the eventual number of deaths and the strength and timing of government interventions,politics,Health & Politics,114
17897,public attitudes and the management of the covid 19 crisis: the importance of personal responsibility,politics,Health & Politics,114
17898,estimating how many britons have already had covid 19 using self reported data,politics,Health & Politics,114
17899,"covid 19 and housing: while prices may fall, homes will remain unaffordable",politics,Health & Politics,-1
17900,"behavioural science and the uk government's covid 19 response: the question is not whether to 'nudge' or not, but how to do it",politics,Health & Politics,114
17901,covid 19 and job security: how to prevent a 'pandemic of unemployment',politics,Health & Politics,-1
17902,covid 19 and educational losses: the case for sending the youngest back to school,politics,Health & Politics,235
17903,how can researchers support parliament in its scrutiny of the uk's response to covid 19?,politics,Health & Politics,114
17904,covid 19 lockdowns have increased support for incumbent parties and trust in government,politics,Health & Politics,114
17905,"covid 19 and housing: prices and rents may initially fall, but housing will remain unaffordable for the young and those on lower incomes, especially in london and the south east, as this fall will be driven by a fall in earnings",politics,Health & Politics,114
17906,"the funding resilience of english local authorities has been a concern for some time, but covid 19 has thrown such concerns into sharper relief",politics,Health & Politics,114
17907,covid 19 response: the focus on the nhs has resulted in uncontrolled outbreaks across the social care system,politics,Health & Politics,-1
17908,how covid 19 will change consumerism: economic recovery will involve a reshaping of priorities and an expectation that we must be willing to pay a little more and wait a little longer to get a little less than we have become accustomed to,politics,Health & Politics,114
17909,covid 19 and consumerism: economic recovery will require a reshaping of priorities and an expectation that we must be willing to pay a little more and wait a little longer to get a little less than we have become accustomed to,politics,Health & Politics,114
17910,covid 19 and home schooling: the crisis has exacerbated and highlighted existing educational inequalities,politics,Health & Politics,235
17911,covid 19 and free speech: 'gagging' nhs staff is unlikely to be proportional and lawful,politics,Health & Politics,114
17912,covid 19 as the ultimate leadership challenge: making critical decisions without enough data,politics,Health & Politics,114
17913,covid 19 airport slot rules: what is changed and what is next for european airlines?,politics,Miscelaneous Politics & Legislation,-1
17914,covid 19: a preliminary assessment of the european union's reaction,politics,Health & Politics,114
17915,covid 19: time to reduce the prison population in england and wales,politics,Health & Politics,114
17916,abortion and covid 19: why we need to support women's right to abortion in health emergencies,politics,Activism,35
17917,covid 19: existential threats to economic systems seem not to be as rare as we believed economists ought to be giving more thought to how we respond to them,politics,Health & Politics,114
17918,covid 19: an overview of the government's economic priorities so far,politics,Health & Politics,114
17919,how will lessons from windrush be learned when the home office is institutionally resistant to learning?,politics,Health & Politics,235
17920,"covid 19 and economic lessons from previous pandemics: economic downturns are significant but temporary, and some wages rise during such episodes",politics,Health & Politics,114
17921,covid 19 and economic lessons from previous pandemics,politics,Health & Politics,-1
17922,the link between the framing of election results and expectations about government performance,politics,Miscelaneous Politics & Legislation,74
17923,why sir philip rutman's resignation matters when considering the response to covid 19,politics,Health & Politics,114
17924,"the extraction of revenue is an integral component of uk immigration control, with significant implications for understandings of criminalisation and immigration enforcement",politics,International & Foreign Politics,48
17925,what we can learn from the controversy around huawei,politics,International & Foreign Politics,-1
17926,how the extraction of revenue is now an integral component of uk immigration control,politics,International & Foreign Politics,48
17927,towards a political economy of charging regimes: fines and fees in uk immigration control,politics,International & Foreign Politics,48
17928,book review: from spinster to career woman middle class women and work in victorian england,politics,Activism,-1
17929,"while it might be expected that globalisation would have encouraged european states to adopt similar immigration policies, there is little sign this has occurred the main driver of immigration policy continues to be domestic party",politics,International & Foreign Politics,48
17930,the public's climate change views: strong beliefs but low salience,politics,Environment,53
17931,why europe's immigration policies are not converging,politics,International & Foreign Politics,48
17932,"while many britons have strong beliefs that climate change is occurring, they still view it as a low salience issue",politics,Environment,53
17933,but nato also needs the eu they are complementary lseeurope,politics,International & Foreign Politics,319
17934,"on nato, convinced it is the strongest military alliance in the world the eu will never be a military alliance so it is smart to develop nato further lseeurope",politics,International & Foreign Politics,319
17935,no country will be able to handle the climate crisis alone this is an area that needs united leadership lseeurope,politics,Environment,53
17936,"while the queen's speech made some of the right noises on the environment, we will only be able to assess how serious the government really is about tackling the climate emergency after the 2020 budget",politics,Environment,53
17937,the ni backstop will soon come into effect and create a practically speaking legal border lsege19,politics,International & Foreign Politics,48
17938,the british public and nato: still a strong alliance?,politics,International & Foreign Politics,319
17939,"while the three main parties' manifestos reveal a more nuanced approach to immigration than in previous campaigns, there will be plenty of blanks to fill in for future policy, no matter who wins on the election",politics,International & Foreign Politics,48
17940,immigration policy and the manifestos: more nuanced than before but still obscure,politics,International & Foreign Politics,48
17941,immigration policy and the ge2019 manifestos: more nuanced than before but still obscure,politics,International & Foreign Politics,48
17942,"commentary in the gulf of mexico, biden is picking  over policy via",politics,International & Foreign Politics,48
17943,commentary scotus re enters gun debate with reasonable balance of regulation and rights via,politics,Miscelaneous Politics & Legislation,-1
17944,commentary ukraine and the allure of false realisms via,politics,International & Foreign Politics,4
17945,"commentary as election workers flee, vets step in to fill the void",politics,Miscelaneous Politics & Legislation,74
17946,commentary president biden asks the saudis to bail him out via,politics,International & Foreign Politics,133
17947,"commentary setting aside their frustrations with kyrsten sinema, and embracing her as one of their top deal makers, makes political sense for democrats",politics,Miscelaneous Politics & Legislation,74
17948,commentary climate activists are hurting americans with their green agenda,politics,Environment,53
17949,commentary an illegitimate court gets ready to convene,politics,Activism,69
17950,"commentary the democrats are not responsible for the jan 6 assault, but they certainly share some of the blame for helping create the climate in which it occurred",politics,Environment,53
17951,commentary he paid his debt to society the feds are still after his radio station via,politics,Miscelaneous Politics & Legislation,125
17952,commentary sussmann trial exposes dems' scandal industrial process,politics,Miscelaneous Politics & Legislation,411
17953,commentary dallas's highland park high school vivifies the limits of vouchers via,politics,Miscelaneous Politics & Legislation,235
17954,commentary elon mad as hell' musk just blew up 2022,politics,Activism,44
17955,"commentary when seeking to blame a cable news host for the actions of a mass murderer, one would hope facts would be considered before leveling such a charge",politics,Miscelaneous Politics & Legislation,125
17956,commentary we owe it to the american people to clearly articulate our goals and objectives in ukraine,politics,International & Foreign Politics,4
17957,commentary forced dues states have yet to recoup covid 19 employment losses via,politics,Health & Politics,114
17958,"analysis the average likely american voter thinks over 46% of violent crimes involve guns in fact, the true figure is less than 8%",politics,Miscelaneous Politics & Legislation,271
17959,commentary states can make the difference on an unjust teacher pay gap via,politics,Miscelaneous Politics & Legislation,61
17960,commentary joe biden is threatening our freedom of movement via,politics,Miscelaneous Politics & Legislation,39
17961,commentary putin's ukrainian wet job : vladimir putin's bloodletting in the suburbs of kyiv recalls the katyn forest massacre via,politics,International & Foreign Politics,4
17962,"commentary the nagging question remains: can an independent ever win a u s presidential election? to find an answer, we must cross the atlantic",politics,Miscelaneous Politics & Legislation,74
17963,commentary all eyes on florida's new education commissioner via,politics,Miscelaneous Politics & Legislation,451
17964,commentary democrats and republicans today find each other on opposing sides of many electoral reform issues,politics,Miscelaneous Politics & Legislation,74
17965,commentary expanding the policy options for ukraine: a strategy of prudent restraint via,politics,International & Foreign Politics,4
17966,"commentary in presidential elections, the past can be prelude via",politics,Miscelaneous Politics & Legislation,74
17967,fox news shows police imagery twice as much as cnn,politics,Miscelaneous Politics & Legislation,46
17968,commentary the fight over content moderation is less about online safety and more about who controls the digital public square,politics,Activism,325
17969,commentary elon musk probably is not thinking about twitter in the way you do via,politics,Activism,-1
17970,commentary let us not forget the desperate russian people amid the tragedy in ukraine via,politics,International & Foreign Politics,4
17971,"commentary during temporary reigns, democrats often produce permanent results",politics,Miscelaneous Politics & Legislation,74
17972,is the era of mapping twitter coming to an end?,politics,Activism,79
17973,ketanji brown jackson is the first justice democrats have confirmed in 12 years she could be the last justice seated by democrats for many years to come,politics,Miscelaneous Politics & Legislation,37
17974,is twitter a conversation or an echo chamber?,politics,Activism,79
17975,commentary the covid off ramp is right in front of us via,politics,Miscelaneous Politics & Legislation,-1
17976,commentary elon musk and twitter: how to rescue free speech,politics,Activism,44
17977,commentary ny subway shooting raises stakes in scotus decision,politics,Miscelaneous Politics & Legislation,74
17978,"analysis is twitter still growing, or is it a platform fading in relevance?",politics,Activism,79
